customer_id,region,customer_type,acquisition_channel,tenure_months,orders,discount_pct,returns,revenue
C000464,South,SMB,Paid Search,4,4,19.9,0,8112.02
C000465,South,Consumer,Organic,42,10,4.4,0,8290.07
C000466,East,SMB,Social,15,7,18.8,0,12625.43
C000467,East,Consumer,Social,63,8,15.5,1,7642.02
C000468,West,Consumer,Organic,17,7,7.6,1,8427.01
C000469,North,Consumer,Partner,13,1,8.0,0,1216.0
C000470,South,Consumer,Organic,14,1,7.8,0,860.74
C000471,South,Consumer,Social,17,3,15.8,0,3284.01
C000472,South,Consumer,Partner,17,4,13.1,0,6397.57
C000473,North,SMB,Paid Search,42,10,12.9,0,32185.32
C000474,North,SMB,Partner,17,3,5.8,0,7328.27
C000475,South,Consumer,Social,47,14,16.6,0,22119.34
C000476,South,Consumer,Social,41,8,15.0,0,6684.67
C000477,South,Consumer,Partner,38,4,5.0,0,6618.05
C000478,East,Consumer,Referral,34,6,8.1,0,9434.13
C000479,East,Consumer,Paid Search,9,7,10.1,0,9418.49
C000480,South,SMB,Referral,35,10,6.3,0,30757.46
C000481,South,Enterprise,Paid Search,42,20,12.1,1,98697.45
C000482,North,Consumer,Paid Search,49,9,5.9,1,18540.66
C000483,South,SMB,Organic,5,7,3.7,0,32796.5
C000484,South,Consumer,Paid Search,40,9,14.8,0,14556.11
C000485,North,Consumer,Social,5,1,14.4,0,1675.91
C000486,South,Consumer,Partner,31,9,2.3,0,14514.47
C000487,South,Consumer,Partner,27,8,7.8,1,14172.07
C000488,South,Consumer,Organic,10,5,6.4,0,9133.19
C000489,South,Enterprise,Referral,22,10,6.1,1,86689.86
C000490,South,Consumer,Referral,19,4,6.2,0,5247.25
C000491,East,Consumer,Organic,28,8,3.7,2,12389.56
C000492,East,Consumer,Referral,21,5,8.9,0,8953.73
C000493,East,Enterprise,Paid Search,26,13,9.5,1,115379.05
C000494,South,Consumer,Partner,16,5,9.6,0,7984.15
C000495,West,Enterprise,Organic,72,35,4.2,1,315469.03
C000496,South,SMB,Social,26,10,18.8,0,28574.44
C000497,South,Consumer,Partner,14,3,6.5,0,2930.52
C000498,East,SMB,Social,14,6,11.7,0,14003.37
C000499,South,SMB,Organic,34,10,6.9,0,29424.47
C000500,South,SMB,Organic,72,27,6.5,1,65436.8
C000501,East,Consumer,Partner,45,11,9.2,1,16648.98
C000502,West,Consumer,Organic,20,4,7.5,0,6165.45
C000503,West,Consumer,Organic,4,1,2.0,0,914.52
C000504,South,Consumer,Partner,10,4,5.6,0,6530.03
C000505,South,SMB,Social,13,5,19.0,0,17251.94
C000506,West,SMB,Social,4,6,16.3,0,14042.28
C000507,South,Consumer,Organic,18,4,3.6,0,5183.35
C000508,West,Consumer,Paid Search,31,3,6.7,0,3406.54
C000509,South,Consumer,Social,15,4,11.3,0,5972.23
C000510,North,SMB,Paid Search,36,12,9.1,0,28300.72
C000511,North,Consumer,Organic,14,6,3.3,0,6485.44
C000512,West,SMB,Organic,6,3,5.9,0,12295.38
C000513,North,Consumer,Referral,12,2,2.9,0,3034.22
C000514,South,Consumer,Organic,11,3,3.4,0,4305.82
C000515,South,Enterprise,Partner,5,3,4.2,0,37555.92
C000516,North,Consumer,Organic,9,1,,0,1525.96
C000517,South,Consumer,Organic,3,1,12.2,0,1410.17
C000518,East,SMB,Partner,3,3,11.6,1,7479.5
C000519,North,Consumer,Partner,15,3,9.7,0,3655.81
C000520,West,Enterprise,Referral,13,7,5.4,0,57474.02
C000521,West,Enterprise,Partner,67,33,4.8,7,315131.59
C000522,South,SMB,Organic,9,2,4.7,0,8803.88
C000523,North,Consumer,Paid Search,14,1,7.3,0,1245.87
C000524,East,Consumer,Organic,23,5,6.9,0,7125.14
C000525,North,SMB,Paid Search,38,9,11.4,1,17811.03
C000526,South,Consumer,Social,47,10,14.9,1,15536.48
C000527,West,Enterprise,Social,23,16,10.0,1,184347.81
C000528,West,SMB,Organic,18,4,5.1,0,12013.87
C000529,East,Consumer,Paid Search,11,1,11.3,0,1066.85
C000530,South,Consumer,Partner,21,7,5.1,0,9855.47
C000531,East,SMB,Referral,45,11,7.7,1,30199.14
C000532,East,Consumer,Organic,21,1,3.8,0,1314.42
C000533,South,Consumer,Paid Search,27,11,12.9,0,14579.88
C000534,East,SMB,Paid Search,35,7,13.9,0,18544.83
C000535,North,Consumer,Paid Search,25,5,,0,5744.96
C000536,North,Consumer,Paid Search,28,7,12.3,1,10947.78
C000537,South,SMB,Referral,25,15,7.3,1,43084.75
C000538,North,SMB,Paid Search,8,2,15.7,0,5770.45
C000539,North,Consumer,Referral,21,2,9.5,0,3211.51
C000540,West,Enterprise,Organic,23,13,4.0,0,75526.97
C000541,West,Enterprise,Organic,57,31,3.7,2,262690.03
C000542,South,Consumer,Paid Search,11,4,12.4,0,4258.34
C000543,West,Consumer,Partner,22,4,4.6,0,4251.47
C000544,West,SMB,Social,15,6,12.1,0,15851.71
C000545,North,Consumer,Organic,54,6,3.6,1,9225.63
C000546,South,SMB,Paid Search,41,13,4.9,0,29953.96
C000547,South,Consumer,Referral,22,1,4.0,0,1672.33
C000548,North,Consumer,Paid Search,1,1,11.0,0,1120.82
C000549,East,Consumer,Referral,42,6,15.3,0,6954.51
C000550,South,Consumer,Partner,5,1,6.1,0,2569.55
C000551,South,Enterprise,Organic,3,5,7.0,0,40803.72
C000552,North,Consumer,Referral,36,9,6.4,0,10063.08
C000553,North,Enterprise,Referral,27,12,8.3,1,93199.53
C000554,West,Consumer,Referral,26,2,3.8,0,2917.24
C000555,North,SMB,Organic,12,8,0.4,0,22307.71
C000556,South,Enterprise,Referral,5,10,11.1,1,83693.19
C000557,South,Consumer,Organic,1,2,1.0,0,3148.43
C000558,South,Consumer,Social,26,6,19.5,2,6221.99
C000559,South,SMB,Referral,6,3,5.9,0,10985.75
C000560,South,SMB,Paid Search,29,12,9.5,1,46605.16
C000561,North,Consumer,Partner,7,2,6.5,0,2603.82
C000562,South,Consumer,Social,22,7,19.8,0,9936.09
C000563,West,SMB,Referral,8,5,4.9,0,9949.15
C000564,East,Consumer,Partner,34,5,6.9,0,6261.24
C000565,East,Consumer,Social,25,3,17.9,0,4885.02
C000566,East,Consumer,Organic,21,4,6.4,0,5931.39
C000567,East,Consumer,Referral,9,4,13.2,0,4833.85
C000568,North,SMB,Referral,5,1,10.5,0,2661.34
C000569,South,Consumer,Referral,26,6,4.9,0,8868.47
C000570,South,Enterprise,Partner,12,8,11.9,0,71670.05
C000571,South,Consumer,Paid Search,20,4,6.2,0,7604.59
C000572,West,Consumer,Organic,19,8,7.3,0,10565.23
C000573,South,Consumer,Paid Search,18,8,10.0,0,13805.69
C000574,East,Consumer,Social,41,9,16.8,1,8599.44
C000575,West,SMB,Paid Search,19,11,17.9,0,26066.15
C000576,South,SMB,Organic,8,6,0.0,0,15853.29
C000577,West,SMB,Paid Search,30,10,14.8,1,27712.24
C000578,South,Consumer,Referral,30,6,9.5,0,9110.34
C000579,West,Consumer,Organic,11,2,7.0,0,3171.29
C000580,South,Consumer,Paid Search,9,4,9.1,0,6381.3
C000581,South,SMB,Organic,25,8,4.7,0,29074.31
C000582,South,Consumer,Paid Search,7,1,9.1,1,2275.83
C000583,North,Consumer,Organic,25,5,6.3,0,8137.0
C000584,South,Consumer,Organic,49,14,1.1,0,15396.29
C000585,West,Consumer,Referral,30,1,5.7,0,1413.37
C000586,East,SMB,Organic,51,16,6.9,0,39936.73
C000587,North,Consumer,Organic,20,6,2.8,0,6371.92
C000588,South,Enterprise,Referral,20,12,5.8,0,124779.09
C000589,North,Consumer,Organic,22,6,2.3,0,12574.52
C000590,North,Consumer,Organic,27,8,5.8,0,9505.17
C000591,West,Consumer,Paid Search,26,6,11.6,0,10754.76
C000592,South,SMB,Paid Search,10,7,9.8,0,25825.14
C000593,South,Consumer,Referral,19,7,5.1,0,11578.93
C000594,South,Consumer,Partner,40,10,8.5,1,17825.97
C000595,North,SMB,Paid Search,8,1,8.8,0,2348.08
C000596,South,Consumer,Referral,22,6,6.9,0,11602.42
C000597,East,Consumer,Partner,26,1,8.1,0,1598.14
C000598,East,Consumer,Paid Search,26,6,12.5,0,7797.09
C000599,West,Consumer,Social,5,1,13.4,0,1449.88
C000600,East,SMB,Referral,8,2,8.8,0,4202.24
C000601,South,SMB,Referral,39,15,9.9,0,53892.55
C000602,East,SMB,Partner,39,7,9.9,1,17077.67
C000603,West,SMB,Organic,19,7,5.6,1,20254.79
C000604,East,SMB,Partner,24,6,3.7,0,18843.02
C000605,West,Consumer,Paid Search,9,2,17.0,0,2467.81
C000606,West,Consumer,Referral,6,3,7.2,0,3807.79
C000607,West,Consumer,Paid Search,4,6,12.9,0,10231.31
C000608,North,Enterprise,Organic,6,6,2.9,1,36617.81
C000609,East,Enterprise,Organic,24,14,4.4,1,118432.58
C000610,South,SMB,Partner,17,10,11.5,1,22830.99
C000611,South,Consumer,Referral,21,8,9.3,0,8335.47
C000612,East,Consumer,Partner,21,1,7.1,0,1430.29
C000613,West,SMB,Organic,8,3,9.6,0,9115.49
C000614,West,Consumer,Organic,25,3,2.0,0,4080.61
C000615,South,Consumer,Paid Search,43,18,7.0,0,21920.74
C000616,East,Consumer,Organic,8,1,0.0,0,1444.53
C000617,East,Consumer,Paid Search,18,1,14.4,0,1052.32
C000618,South,SMB,Partner,31,4,5.9,0,14550.2
C000619,North,Enterprise,Partner,39,15,7.6,1,104991.91
C000620,North,SMB,Paid Search,27,9,15.3,0,21004.63
C000621,East,Consumer,Paid Search,9,5,13.0,1,7330.62
C000622,South,Consumer,Referral,3,1,3.4,0,1297.77
C000623,West,Enterprise,Referral,15,11,11.9,1,64646.43
C000624,South,Consumer,Referral,17,5,6.1,0,6425.73
C000625,West,Consumer,Referral,39,7,6.8,0,10784.57
C000626,South,SMB,Organic,14,6,2.9,0,28177.25
C000627,West,Consumer,Organic,8,6,1.7,0,9576.51
C000628,North,Consumer,Partner,10,3,8.7,0,3451.11
C000629,South,SMB,Social,27,7,10.7,0,17476.8
C000630,West,Consumer,Partner,19,6,7.8,0,9458.29
C000631,West,Consumer,Paid Search,17,5,16.8,0,4632.65
C000632,West,Consumer,Referral,40,8,9.3,2,7844.06
C000633,North,Enterprise,Paid Search,2,6,12.6,0,46358.62
C000634,South,Consumer,Partner,35,3,4.7,0,5630.45
C000635,North,Consumer,Organic,1,2,4.8,0,3426.02
C000636,North,Consumer,Referral,34,9,4.6,1,13802.49
C000637,East,Enterprise,Organic,22,6,9.3,1,52891.64
C000638,East,SMB,Organic,21,2,3.6,0,5012.66
C000639,East,Consumer,Organic,21,7,2.6,0,8532.99
C000640,West,Consumer,Referral,34,10,6.3,0,14606.54
C000641,East,SMB,Social,7,6,12.7,1,15003.16
C000642,West,SMB,Partner,29,7,8.7,0,43836.27
C000643,North,SMB,Referral,34,10,12.5,0,25236.59
C000644,South,Enterprise,Referral,18,12,7.0,0,108152.66
C000645,East,Consumer,Social,12,1,12.2,0,1677.78
C000646,West,Consumer,Organic,4,2,4.5,0,3360.97
C000647,North,Consumer,Social,72,14,11.2,1,13327.19
C000648,South,SMB,Social,21,10,23.6,0,35556.74
C000649,East,Consumer,Referral,3,1,12.4,0,1261.8
C000650,North,Consumer,Organic,8,6,8.7,0,4658.13
C000651,South,SMB,Organic,12,6,7.3,1,16919.87
C000652,West,Consumer,Paid Search,35,12,11.5,0,14482.13
C000653,East,SMB,Partner,8,5,7.6,1,11344.51
C000654,South,Consumer,Referral,12,4,6.3,0,6140.8
C000655,West,Consumer,Referral,31,4,14.1,1,6253.14
C000656,South,Consumer,Paid Search,14,1,11.4,0,1883.58
C000657,West,SMB,Social,20,11,13.3,1,38990.22
C000658,South,SMB,Paid Search,6,6,11.7,0,24090.32
C000659,South,Consumer,Organic,7,2,6.6,0,2961.29
C000660,South,Consumer,Referral,8,2,0.0,1,2172.83
C000661,South,Consumer,Paid Search,18,6,13.2,0,5209.04
C000662,West,SMB,Paid Search,20,3,4.4,0,10546.93
C000663,North,Enterprise,Paid Search,22,10,16.4,0,70211.92
C000664,North,SMB,Organic,40,13,0.0,0,52616.24
C000665,South,Consumer,Partner,12,6,5.6,0,10253.68
C000666,East,Consumer,Social,5,1,9.2,0,863.06
C000667,West,Consumer,Partner,32,11,13.4,1,13295.18
C000668,West,Consumer,Partner,22,8,8.0,1,12628.11
C000669,South,Consumer,Paid Search,30,6,18.7,0,6441.86
C000670,South,Consumer,Paid Search,22,3,18.0,1,5484.72
C000671,North,Consumer,Referral,13,5,10.7,0,6132.66
C000672,South,SMB,Organic,13,4,0.8,0,12278.04
C000673,West,Consumer,Partner,11,2,8.5,0,2091.13
C000674,East,SMB,Organic,44,12,9.1,0,44270.06
C000675,South,Enterprise,Referral,69,37,8.2,1,305405.52
C000676,South,Consumer,Referral,28,9,5.9,0,14810.0
C000677,West,Consumer,Partner,16,4,9.1,0,4906.57
C000678,South,SMB,Referral,11,1,8.3,0,2796.42
C000679,North,Consumer,Referral,25,8,2.6,0,12429.5
C000680,South,Consumer,Paid Search,6,1,10.3,0,1614.16
C000681,North,Consumer,Referral,27,7,9.0,1,10721.97
C000682,North,SMB,Social,11,4,17.6,0,12104.05
C000683,North,SMB,Referral,1,7,,1,22265.53
C000684,South,SMB,Social,51,22,13.8,1,69794.36
C000685,East,SMB,Organic,32,7,4.4,0,15840.79
C000686,South,Consumer,Paid Search,5,1,9.7,0,1424.2
C000687,South,SMB,Partner,36,9,7.7,1,21445.5
C000688,West,SMB,Paid Search,11,5,14.6,0,12170.98
C000689,East,Consumer,Referral,35,5,14.3,0,6300.36
C000690,South,Enterprise,Referral,18,8,3.4,0,78292.14
C000691,South,SMB,Partner,19,6,11.8,0,19938.45
C000692,West,Consumer,Organic,20,6,6.1,2,11909.35
C000693,South,Consumer,Organic,18,5,0.2,1,6331.56
C000694,South,Consumer,Partner,8,2,7.7,0,2096.8
C000695,West,SMB,Referral,51,14,6.5,0,39120.85
C000696,South,Consumer,Referral,28,7,7.0,0,14426.23
C000697,East,Consumer,Paid Search,7,3,15.1,0,4587.84
C000698,South,Consumer,Paid Search,12,4,17.9,0,5638.14
C000699,East,SMB,Partner,52,9,11.9,0,20221.37
C000700,South,SMB,Referral,5,4,7.6,0,12851.82
C000701,South,SMB,Partner,27,9,9.0,0,33815.11
C000702,South,Consumer,Partner,8,1,14.2,0,1211.39
C000703,North,Consumer,Referral,10,2,3.8,0,2574.56
C000704,West,SMB,Referral,18,9,10.7,0,25805.13
C000705,South,Consumer,Referral,25,9,3.6,0,17907.4
C000706,South,Consumer,Social,21,6,10.4,1,10483.29
C000707,West,Enterprise,Referral,7,3,8.9,0,16448.31
C000708,West,Consumer,Organic,50,7,0.0,0,13035.83
C000709,South,Consumer,Partner,30,5,6.8,0,7666.9
C000710,South,SMB,Referral,41,14,11.1,1,46648.03
C000711,West,SMB,Partner,17,6,5.3,2,17142.91
C000712,East,Consumer,Paid Search,31,4,17.4,0,4928.85
C000713,West,Consumer,Paid Search,41,11,5.2,0,16577.75
C000714,West,Consumer,Referral,24,7,10.1,0,8889.26
C000715,West,Consumer,Social,23,1,10.8,0,1207.13
C000716,North,Consumer,Organic,27,6,4.4,0,8280.75
C000717,South,Consumer,Paid Search,27,9,12.6,1,10018.39
C000718,North,SMB,Social,24,8,14.2,1,18847.18
C000719,East,Consumer,Partner,34,8,7.2,1,9398.06
C000720,West,Consumer,Organic,17,4,0.6,0,7704.69
C000721,South,Consumer,Organic,48,11,9.2,0,18818.3
C000722,South,Consumer,Paid Search,2,2,8.3,0,4526.0
C000723,North,Consumer,Organic,31,7,1.3,0,7409.38
C000724,West,Consumer,Organic,46,8,4.7,1,11407.02
C000725,North,Enterprise,Referral,12,10,4.9,0,103438.75
C000726,North,Enterprise,Referral,14,11,9.5,0,89392.27
C000727,South,SMB,Paid Search,49,15,10.4,4,42459.52
C000728,North,Consumer,Paid Search,31,4,12.0,0,4381.69
C000729,South,SMB,Partner,32,8,8.3,0,27814.93
C000730,South,SMB,Paid Search,17,8,14.9,0,23320.1
C000731,South,Consumer,Social,16,6,13.4,0,8012.92
C000732,North,Consumer,Organic,17,5,0.0,1,9176.09
C000733,North,SMB,Social,15,6,12.6,0,24615.53
C000734,South,Enterprise,Social,17,9,18.4,1,57487.66
C000735,North,Consumer,Organic,29,1,6.0,0,1584.44
C000736,East,Consumer,Referral,15,2,5.9,0,2612.09
C000737,North,Consumer,Referral,8,7,7.2,2,11095.66
C000738,South,Consumer,Paid Search,45,12,11.2,0,22896.96
C000739,South,SMB,Social,12,6,17.4,0,21735.65
C000740,South,Consumer,Paid Search,14,6,13.0,0,7795.81
C000741,North,Enterprise,Paid Search,6,2,11.2,0,10834.37
C000742,North,SMB,Partner,24,8,10.8,0,21010.9
C000743,West,Consumer,Organic,11,4,8.5,1,5664.42
C000744,North,SMB,Organic,7,1,2.2,0,1691.87
C000745,South,SMB,Organic,36,13,2.3,0,51327.55
C000746,South,Consumer,Partner,58,17,15.2,0,21415.26
C000747,South,Consumer,Organic,13,3,6.9,0,4561.1
C000748,South,SMB,Organic,31,7,10.0,0,18547.06
C000749,West,Consumer,Referral,25,6,9.7,1,8186.44
C000750,West,Consumer,Social,22,4,16.4,0,6798.32
C000751,South,Consumer,Referral,7,3,0.6,2,5003.98
C000752,South,Consumer,Partner,23,4,4.3,0,9654.47
C000753,South,SMB,Organic,32,12,7.0,0,41765.67
C000754,South,Consumer,Referral,68,19,4.3,2,34520.12
C000755,East,Consumer,Referral,3,1,6.6,0,1210.44
C000756,South,Consumer,Paid Search,31,4,14.7,0,5562.62
C000757,South,SMB,Partner,22,9,8.4,0,33444.9
C000758,West,Consumer,Referral,17,4,8.2,0,7333.35
C000759,North,Enterprise,Organic,45,21,9.2,1,170948.48
C000760,South,Enterprise,Organic,13,11,9.5,0,104043.86
C000761,East,Consumer,Organic,57,9,4.8,1,11247.39
C000762,North,SMB,Partner,3,1,11.8,0,2765.02
C000763,North,Consumer,Organic,15,1,2.1,0,1494.34
C000764,North,SMB,Partner,37,11,8.7,1,30367.94
C000765,West,Consumer,Organic,23,6,6.7,0,10772.85
C000766,North,Consumer,Partner,11,2,7.7,0,2741.41
C000767,North,Consumer,Social,13,5,14.3,0,5667.63
C000768,North,Consumer,Organic,27,3,1.6,0,4195.74
C000769,North,SMB,Organic,10,4,4.9,2,10776.94
C000770,East,SMB,Social,49,14,10.2,0,37074.05
C000771,South,Consumer,Organic,19,4,4.6,0,5631.39
C000772,South,Consumer,Organic,17,1,5.2,0,1959.04
C000773,South,Consumer,Social,25,2,17.2,1,2589.11
C000774,West,Consumer,Partner,6,3,4.5,0,6175.9
C000775,North,Consumer,Social,23,9,16.0,0,11399.17
C000776,West,Consumer,Partner,72,13,9.7,0,20549.49
C000777,East,SMB,Referral,18,6,6.9,0,18398.28
C000778,North,Consumer,Social,22,1,16.3,0,1603.6
C000779,East,SMB,Paid Search,33,10,12.8,0,26689.99
C000780,West,Consumer,Social,48,7,7.2,0,17283.89
C000781,South,Consumer,Referral,22,5,4.2,0,7908.96
C000782,West,Consumer,Referral,17,4,13.4,1,4034.43
C000783,South,Consumer,Partner,36,5,10.0,0,7373.64
C000784,East,Consumer,Paid Search,10,10,10.2,1,14211.56
C000785,West,Enterprise,Referral,48,21,8.1,2,188648.49
C000786,South,SMB,Referral,39,15,9.1,0,36705.31
C000787,West,SMB,Organic,35,14,9.6,0,37260.53
C000788,South,Consumer,Paid Search,26,8,10.8,0,10014.08
C000789,West,Consumer,Partner,30,4,6.2,1,5174.43
C000790,East,Consumer,Paid Search,30,6,10.5,0,7115.23
C000791,North,Enterprise,Referral,24,7,5.3,0,61858.73
C000792,South,SMB,Referral,13,5,5.2,0,13520.21
C000793,South,Consumer,Partner,31,12,8.6,1,15940.72
C000794,North,Enterprise,Social,7,1,13.7,0,8455.99
C000795,North,Consumer,Organic,8,1,4.8,0,1203.21
C000796,South,Consumer,Paid Search,49,16,17.6,0,18164.86
C000797,North,Consumer,Social,8,2,12.1,0,4093.15
C000798,North,Consumer,Organic,42,6,6.0,0,7614.03
C000799,East,Enterprise,Referral,8,6,3.6,1,30714.05
C000800,East,SMB,Paid Search,18,4,14.8,0,7180.77
C000801,East,Consumer,Organic,19,1,8.4,0,830.06
C000802,South,Consumer,Partner,5,1,5.4,0,2170.95
C000803,West,Consumer,Partner,29,12,5.9,1,17529.61
C000804,South,Consumer,Social,6,3,17.0,0,3336.28
C000805,North,Consumer,Organic,6,6,4.2,0,9645.99
C000806,North,Consumer,Partner,6,1,12.3,0,1852.75
C000807,East,Consumer,Referral,2,1,3.4,0,1260.24
C000808,North,Consumer,Partner,35,7,11.2,1,12925.37
C000809,South,Consumer,Organic,13,3,11.7,1,4086.61
C000810,West,Enterprise,Organic,16,9,6.2,0,59546.3
C000811,North,Consumer,Referral,17,1,5.1,0,2044.41
C000812,North,Consumer,Partner,14,7,5.7,1,8571.45
C000813,West,Consumer,Organic,8,4,4.5,0,5373.17
C000814,South,SMB,Paid Search,12,5,14.0,0,17467.7
C000815,North,Consumer,Referral,17,4,2.5,0,5891.67
C000816,West,Consumer,Partner,7,2,7.1,0,2862.48
C000817,West,SMB,Social,13,1,15.4,0,2532.64
C000818,South,SMB,Partner,38,11,12.7,0,27737.2
C000819,East,Consumer,Referral,12,2,12.6,0,2446.74
C000820,South,Consumer,Partner,25,6,7.6,2,10084.23
C000821,North,Enterprise,Referral,28,15,3.7,1,117420.73
C000822,South,Consumer,Organic,4,3,5.4,0,5244.56
C000823,South,Consumer,Social,28,6,15.5,0,9084.45
C000824,East,Consumer,Referral,35,4,10.6,0,5216.46
C000825,West,Consumer,Paid Search,26,8,10.7,0,10630.27
C000826,North,Consumer,Organic,14,4,2.0,0,5459.0
C000827,South,SMB,Social,6,2,15.0,0,6041.54
C000828,South,Consumer,Social,27,4,14.0,0,4465.25
C000829,West,Consumer,Paid Search,13,2,10.9,0,5012.42
C000830,South,Consumer,Partner,16,6,5.4,0,5663.34
C000831,East,SMB,Paid Search,10,8,8.2,0,17724.72
C000832,South,Consumer,Organic,17,4,6.8,0,6817.38
C000833,South,Consumer,Organic,17,3,5.8,1,5395.81
C000834,East,SMB,Paid Search,8,8,9.6,0,16491.32
C000835,East,Consumer,Organic,25,4,7.5,0,4385.86
C000836,South,Consumer,Social,49,10,9.5,0,15082.28
C000837,East,Consumer,Social,37,6,13.8,0,5321.42
C000838,West,SMB,Referral,52,14,7.6,2,32039.24
C000839,South,Consumer,Partner,12,7,11.3,0,12208.13
C000840,South,SMB,Partner,9,1,6.3,0,3641.05
C000841,North,SMB,Paid Search,3,4,15.4,0,10175.75
C000842,West,Consumer,Organic,15,4,3.0,0,7128.16
C000843,South,Consumer,Organic,16,3,7.5,1,4664.94
C000844,South,SMB,Referral,19,7,12.0,0,17412.6
C000845,North,Consumer,Paid Search,8,2,9.0,0,2165.41
C000846,West,Enterprise,Referral,22,12,7.5,0,112248.0
C000847,South,SMB,Referral,18,6,8.6,0,15813.24
C000848,East,Consumer,Referral,22,4,3.3,1,6138.85
C000849,North,SMB,Organic,25,6,6.3,0,15866.28
C000850,West,Consumer,Organic,10,8,3.3,0,15799.68
C000851,North,Consumer,Paid Search,20,7,9.5,0,7847.91
C000852,North,Consumer,Social,36,9,13.7,1,9277.02
C000853,West,Consumer,Referral,24,4,5.5,0,6204.01
C000854,West,SMB,Referral,19,9,9.4,0,23957.54
C000855,North,SMB,Referral,11,5,7.0,0,14368.06
C000856,South,Consumer,Referral,15,5,13.9,0,7000.18
C000857,East,Consumer,Organic,5,1,3.4,0,1176.38
C000858,West,SMB,Organic,31,10,6.4,1,27942.5
C000859,South,SMB,Organic,11,9,4.5,0,18305.09
C000860,South,Consumer,Organic,9,3,1.2,0,6588.38
C000861,East,Consumer,Paid Search,6,1,16.8,0,987.94
C000862,East,SMB,Social,10,4,15.4,0,9968.4
C000863,West,Consumer,Organic,13,4,2.7,1,4043.54
C000864,South,Consumer,Organic,41,9,6.2,1,11664.62
C000865,North,Consumer,Organic,11,1,8.1,0,1449.14
C000866,West,Consumer,Organic,47,12,2.5,1,26446.2
C000867,West,Consumer,Organic,41,12,5.2,0,19571.15
C000868,West,Consumer,Organic,40,14,8.1,0,22615.91
C000869,North,SMB,Organic,27,9,5.5,0,23092.96
C000870,North,Enterprise,Partner,4,4,9.7,0,30568.2
C000871,East,Consumer,Paid Search,37,9,11.2,2,10351.06
C000872,North,Consumer,Organic,5,1,0.3,0,1587.13
C000873,West,SMB,Paid Search,8,5,11.2,1,17887.92
C000874,South,Consumer,Organic,13,7,3.3,0,10390.6
C000875,East,Enterprise,Referral,11,8,6.7,0,57275.52
C000876,West,Consumer,Paid Search,32,11,10.4,0,14317.05
C000877,South,Consumer,Partner,30,6,8.5,0,8581.95
C000878,South,Consumer,Partner,17,4,7.0,0,7684.14
C000879,East,Consumer,Social,27,5,17.4,0,6085.2
C000880,South,SMB,Organic,20,5,6.8,0,16355.27
C000881,South,Consumer,Paid Search,18,6,9.2,1,8747.4
C000882,East,SMB,Paid Search,14,6,15.8,0,11454.35
C000883,West,SMB,Social,10,6,12.8,0,18906.14
C000884,South,SMB,Organic,1,2,1.6,0,7666.38
C000885,North,SMB,Referral,32,12,10.2,1,38488.59
C000886,South,Consumer,Paid Search,10,5,10.2,1,7372.92
C000887,South,Consumer,Paid Search,11,2,12.3,0,2472.89
C000888,North,SMB,Paid Search,10,1,8.1,0,3128.63
C000889,North,Consumer,Paid Search,22,4,10.9,1,6624.05
C000890,East,Consumer,Referral,26,5,6.7,0,7436.64
C000891,South,Consumer,Referral,12,4,5.8,0,5310.38
C000892,West,Consumer,Organic,19,4,3.5,0,6544.89
C000893,South,SMB,Organic,12,4,5.1,1,8475.67
C000894,North,Consumer,Partner,32,5,11.0,0,8712.87
C000895,East,SMB,Paid Search,23,4,9.2,0,10132.37
C000896,West,Enterprise,Referral,3,5,0.0,0,46374.65
C000897,South,Consumer,Paid Search,25,9,15.7,0,17040.41
