customer_id,experiment_group,aov,orders,tenure_months,customer_type,region,discount_pct,converted
C000469,Control,1421.56,2,11,Consumer,West,11.5,0
C000470,Treatment,3080.41,3,20,Enterprise,North,13.5,0
C000471,Control,1496.36,7,26,Consumer,East,5.2,0
C000472,Control,1498.84,5,3,Consumer,West,1.7,0
C000473,Control,990.48,1,17,Consumer,South,4.5,0
C000474,Control,1264.97,1,22,Consumer,West,8.9,1
C000475,Control,662.81,3,21,Consumer,West,7.9,0
C000476,Control,1584.86,1,17,Consumer,East,7.9,0
C000477,Control,2195.39,1,12,SMB,West,11.3,0
C000478,Treatment,1350.0,4,14,SMB,East,7.1,0
C000479,Treatment,860.15,9,37,Consumer,South,4.2,0
C000480,Control,1040.09,1,4,Consumer,East,4.6,0
C000481,Control,2139.85,4,10,Consumer,South,11.8,0
C000482,Control,888.62,5,17,Consumer,South,13.8,1
C000483,Treatment,895.96,1,6,Consumer,North,15.3,0
C000484,Control,9755.51,3,14,Enterprise,South,6.9,0
C000485,Control,6232.22,8,27,Consumer,West,9.8,0
C000486,Control,1874.4,3,24,Consumer,West,11.1,0
C000487,Control,3422.27,6,16,SMB,West,10.3,0
C000488,Control,1480.22,1,19,SMB,South,11.5,1
C000489,Treatment,862.21,2,2,Consumer,South,12.1,0
C000490,Treatment,1233.82,4,7,Consumer,South,5.6,0
C000491,Treatment,936.64,1,11,Consumer,North,6.2,0
C000492,Treatment,933.57,7,13,Consumer,East,10.9,0
C000493,Treatment,2338.86,10,27,SMB,South,4.5,0
C000494,Control,1873.88,12,48,SMB,West,6.2,0
C000495,Treatment,2548.51,9,14,Consumer,South,9.7,0
C000496,Treatment,858.59,2,14,Consumer,West,6.8,0
C000497,Control,1756.08,7,16,SMB,West,10.6,0
C000498,Treatment,699.57,8,9,Consumer,East,5.8,1
C000499,Control,3024.46,6,40,SMB,South,0.0,0
C000500,Treatment,2250.74,3,8,SMB,South,10.3,0
C000501,Treatment,3114.91,1,9,Consumer,West,8.7,0
C000502,Treatment,2917.54,6,11,SMB,North,14.7,1
C000503,Treatment,1000.85,15,44,Consumer,North,7.3,0
C000504,Treatment,1942.77,4,22,Consumer,West,9.4,0
C000505,Treatment,1367.76,5,16,Consumer,West,7.2,1
C000506,Treatment,2333.56,3,13,SMB,East,5.8,1
C000507,Control,1057.37,12,15,Consumer,North,6.8,1
C000508,Treatment,2171.58,1,7,Consumer,South,4.6,0
C000509,Control,1186.2,1,3,Consumer,West,9.6,0
C000510,Control,1844.79,9,29,SMB,South,9.5,0
C000511,Control,1142.18,2,6,SMB,North,4.7,0
C000512,Treatment,1082.95,17,39,Consumer,North,12.8,1
C000513,Control,1000.09,12,22,Consumer,East,5.7,0
C000514,Control,1283.82,6,14,Consumer,South,8.9,1
C000515,Control,2802.82,8,21,SMB,West,12.7,0
C000516,Control,2635.55,7,18,Consumer,South,14.8,0
C000517,Control,1255.66,8,16,SMB,North,0.0,0
C000518,Treatment,1588.22,6,17,SMB,West,12.9,0
C000519,Control,1410.7,4,29,SMB,West,10.1,0
C000520,Treatment,812.53,3,22,Consumer,East,11.1,0
C000521,Treatment,2076.24,7,15,SMB,West,6.8,0
C000522,Control,2507.36,5,26,Consumer,North,12.1,1
C000523,Control,3634.29,14,42,SMB,South,13.7,0
C000524,Treatment,1698.75,7,15,Consumer,South,11.5,0
C000525,Control,2740.87,1,10,Enterprise,South,12.7,1
C000526,Control,1195.24,3,27,Consumer,West,17.4,0
C000527,Treatment,1936.97,1,15,SMB,West,15.2,0
C000528,Treatment,1195.91,10,33,Consumer,North,6.0,0
C000529,Treatment,5135.34,6,7,Enterprise,South,12.1,0
C000530,Control,2526.08,3,12,Consumer,West,13.9,1
C000531,Treatment,1438.37,12,51,Consumer,East,10.3,0
C000532,Treatment,2029.87,5,12,Consumer,South,11.8,0
C000533,Control,2880.2,11,34,SMB,South,2.0,1
C000534,Treatment,2568.84,2,10,SMB,South,8.7,0
C000535,Control,1790.44,8,26,SMB,South,7.7,1
C000536,Control,772.29,3,8,Consumer,South,4.6,1
C000537,Treatment,3962.9,2,28,SMB,South,13.3,0
C000538,Control,2500.67,8,14,Consumer,South,3.6,0
C000539,Control,1323.73,5,12,Consumer,South,13.1,0
C000540,Treatment,928.32,4,14,SMB,North,8.3,0
C000541,Treatment,925.7,3,17,Consumer,North,14.1,0
C000542,Treatment,2143.57,3,19,Consumer,South,10.7,1
C000543,Treatment,1736.65,1,7,SMB,West,9.6,0
C000544,Treatment,1138.72,2,20,Consumer,West,8.8,0
C000545,Control,1587.59,1,5,SMB,North,6.9,0
C000546,Control,1414.06,6,30,Consumer,South,10.0,1
C000547,Control,2844.33,10,21,Consumer,East,0.0,0
C000548,Control,729.46,7,21,Consumer,South,7.6,0
C000549,Treatment,2819.87,4,28,SMB,East,11.8,1
C000550,Control,1754.58,1,22,SMB,West,8.5,0
C000551,Control,2944.41,7,43,SMB,North,13.0,1
C000552,Control,1415.65,7,8,Consumer,South,5.4,1
C000553,Control,2508.3,5,6,SMB,South,4.4,0
C000554,Treatment,2858.75,10,44,Consumer,South,9.5,0
C000555,Control,890.87,6,22,Consumer,North,6.3,0
C000556,Control,1543.23,10,23,Consumer,East,11.5,1
C000557,Control,976.54,3,8,Consumer,North,6.8,0
C000558,Control,888.2,13,23,SMB,East,9.9,0
C000559,Treatment,2204.27,5,15,Consumer,East,0.0,0
C000560,Control,4917.55,4,26,SMB,South,7.6,0
C000561,Control,1314.91,1,17,Consumer,West,7.6,1
C000562,Control,892.76,6,15,Consumer,West,1.1,1
C000563,Treatment,2534.92,4,17,Consumer,South,10.0,1
C000564,Treatment,919.89,1,11,Consumer,West,8.4,0
C000565,Treatment,706.29,6,13,Consumer,West,5.2,1
C000566,Treatment,1085.48,9,35,Consumer,North,14.8,0
C000567,Treatment,5029.57,5,23,SMB,East,4.5,0
C000568,Control,3762.01,5,15,Enterprise,East,13.1,1
C000569,Control,2066.98,6,23,Consumer,East,8.5,0
C000570,Treatment,1268.1,8,21,Consumer,West,13.2,0
C000571,Control,840.86,4,13,Consumer,South,11.5,1
C000572,Treatment,2065.16,3,11,Enterprise,North,0.2,0
C000573,Control,2850.03,8,12,Enterprise,South,4.4,0
C000574,Treatment,5830.84,4,31,Enterprise,West,5.3,0
C000575,Treatment,1460.2,1,15,Consumer,South,19.5,0
C000576,Treatment,3215.75,7,34,Enterprise,North,13.6,0
C000577,Treatment,964.47,1,12,Consumer,South,15.6,0
C000578,Treatment,810.58,1,10,Consumer,East,3.9,0
C000579,Treatment,997.87,4,15,SMB,North,9.9,0
C000580,Control,538.55,6,20,Consumer,South,5.7,0
C000581,Control,2204.04,4,18,SMB,North,16.1,0
C000582,Treatment,5056.14,7,21,Consumer,South,11.2,1
C000583,Control,3676.75,4,22,SMB,North,8.0,0
C000584,Control,2021.95,1,25,Consumer,North,6.0,0
C000585,Treatment,1877.11,5,8,Consumer,East,12.0,0
C000586,Treatment,2048.66,3,11,SMB,North,10.6,0
C000587,Control,1922.33,7,18,Consumer,North,7.5,0
C000588,Control,1877.39,6,13,Consumer,East,5.6,0
C000589,Control,1462.72,8,15,Consumer,North,12.0,0
C000590,Control,879.31,2,17,SMB,North,8.8,0
C000591,Treatment,4291.91,1,14,Enterprise,South,6.1,0
C000592,Control,1460.45,4,13,SMB,South,10.0,0
C000593,Control,1371.5,3,9,SMB,South,12.3,1
C000594,Treatment,1724.38,8,15,SMB,West,9.0,0
C000595,Control,1510.63,5,12,Consumer,South,11.9,0
C000596,Control,2579.31,7,27,Consumer,South,5.1,1
C000597,Treatment,2675.55,2,23,Consumer,West,15.7,0
C000598,Treatment,3120.12,1,8,Enterprise,South,5.2,1
C000599,Treatment,2590.6,5,40,Consumer,West,11.5,1
C000600,Treatment,2810.9,2,13,Enterprise,South,8.5,1
C000601,Control,1072.75,3,6,SMB,East,4.8,0
C000602,Treatment,2648.17,5,12,Consumer,West,7.4,0
C000603,Treatment,803.94,4,5,Consumer,North,16.9,0
C000604,Treatment,798.85,5,6,Consumer,West,4.6,1
C000605,Treatment,2477.35,17,68,Consumer,South,4.7,0
C000606,Treatment,1482.54,5,26,Consumer,East,5.1,0
C000607,Treatment,2071.97,1,7,SMB,South,13.5,0
C000608,Control,2827.42,6,4,Consumer,South,9.8,0
C000609,Treatment,1846.28,3,15,SMB,North,7.2,0
C000610,Control,812.48,1,4,Consumer,West,7.7,0
C000611,Treatment,2251.99,4,15,SMB,East,7.0,0
C000612,Treatment,4324.45,1,21,SMB,West,8.1,1
C000613,Treatment,3532.55,5,22,SMB,South,4.2,0
C000614,Treatment,1625.02,1,7,Consumer,South,2.8,0
C000615,Control,2635.5,7,19,Enterprise,South,10.0,0
C000616,Treatment,3777.12,6,31,SMB,South,6.2,0
C000617,Treatment,1230.5,2,13,SMB,South,10.9,1
C000618,Control,1047.71,1,7,Consumer,West,9.8,0
C000619,Control,1166.15,5,12,SMB,West,14.2,1
C000620,Control,2922.03,10,8,Consumer,South,9.7,0
C000621,Treatment,6363.02,14,72,Consumer,South,11.7,0
C000622,Control,3662.85,7,27,SMB,East,6.5,0
C000623,Treatment,1427.64,11,24,Consumer,East,1.4,1
C000624,Control,602.25,9,4,Consumer,East,7.8,1
C000625,Treatment,1734.28,1,13,Consumer,South,6.6,0
C000626,Control,1095.5,8,12,Consumer,North,4.6,1
C000627,Treatment,1420.61,1,10,Consumer,North,12.8,1
C000628,Control,1739.06,1,33,Consumer,West,7.5,1
C000629,Treatment,3640.3,8,59,Consumer,East,10.5,0
C000630,Treatment,1490.32,2,10,Consumer,West,3.8,0
C000631,Treatment,2871.66,1,3,Enterprise,South,9.8,0
C000632,Treatment,2764.64,8,11,Consumer,South,13.3,0
C000633,Control,2011.3,8,32,Consumer,South,18.0,0
C000634,Control,2183.98,9,27,Enterprise,West,2.8,0
C000635,Control,1682.9,4,17,Enterprise,South,10.3,1
C000636,Control,2384.62,5,24,SMB,East,2.6,0
C000637,Treatment,2140.47,4,13,Consumer,North,3.5,0
C000638,Treatment,1727.47,9,10,Consumer,North,10.3,0
C000639,Treatment,1745.8,4,9,Consumer,North,10.8,0
C000640,Treatment,4722.33,5,16,SMB,South,12.4,0
C000641,Treatment,2651.37,1,11,Enterprise,West,8.4,0
C000642,Treatment,1244.79,1,7,Consumer,West,14.3,0
C000643,Control,2341.21,3,18,Consumer,East,12.4,0
C000644,Control,2033.39,6,12,SMB,South,8.7,0
C000645,Treatment,2105.54,9,33,SMB,West,12.2,0
C000646,Treatment,3051.02,1,20,SMB,North,7.4,0
C000647,Control,1276.94,12,48,Consumer,West,13.9,0
C000648,Treatment,1043.5,8,22,SMB,West,10.2,0
C000649,Treatment,2379.74,6,15,Consumer,South,7.9,0
C000650,Control,3762.48,9,30,Consumer,North,5.8,0
C000651,Control,4734.41,12,45,Consumer,South,8.0,0
C000652,Treatment,1102.35,3,4,Consumer,South,10.4,0
C000653,Treatment,1590.93,3,30,Consumer,West,9.0,0
C000654,Control,606.32,8,16,Consumer,East,12.2,1
C000655,Treatment,1627.14,11,22,Consumer,South,7.6,0
C000656,Control,7297.82,15,47,Consumer,South,11.4,1
C000657,Treatment,1230.19,6,17,Consumer,West,0.0,0
C000658,Control,5682.96,3,7,Enterprise,South,7.8,0
C000659,Treatment,1035.45,1,5,SMB,North,7.5,0
C000660,Control,1998.22,5,46,Consumer,East,0.0,0
C000661,Control,2279.17,8,20,SMB,South,13.4,0
C000662,Treatment,2575.57,1,17,Consumer,South,8.8,0
C000663,Control,1659.88,9,43,Consumer,South,11.2,0
C000664,Control,670.69,2,10,Consumer,South,7.2,0
C000665,Control,4275.17,7,10,Enterprise,West,12.6,0
C000666,Treatment,1354.3,14,52,Consumer,West,9.4,0
C000667,Treatment,1170.17,1,8,SMB,West,11.8,1
C000668,Treatment,1369.6,2,6,SMB,West,9.7,0
C000669,Control,1278.62,11,52,Consumer,South,11.2,0
C000670,Control,1561.31,9,29,SMB,South,9.5,0
C000671,Control,1282.81,2,16,Consumer,East,10.7,0
C000672,Treatment,4678.46,16,68,SMB,North,9.3,0
C000673,Treatment,1727.47,3,11,SMB,West,2.0,1
C000674,Treatment,1020.9,14,25,Consumer,North,2.5,0
C000675,Treatment,950.46,4,23,Consumer,South,6.7,0
C000676,Control,3499.0,14,44,SMB,East,13.9,0
C000677,Treatment,917.81,2,9,Consumer,West,9.0,0
C000678,Control,4001.69,12,52,Enterprise,East,3.0,0
C000679,Control,1698.24,18,63,Consumer,East,7.7,0
C000680,Control,2370.54,11,39,Consumer,South,7.0,0
C000681,Control,1693.43,3,10,Consumer,East,8.0,1
C000682,Control,1605.65,4,20,Consumer,East,12.3,0
C000683,Control,2284.51,10,23,Enterprise,South,11.3,0
C000684,Control,1482.53,5,23,Consumer,West,13.6,0
C000685,Treatment,1164.12,1,5,Consumer,North,7.9,0
C000686,Control,2775.04,5,27,Consumer,South,10.7,0
C000687,Control,1798.32,11,21,Consumer,West,13.4,0
C000688,Treatment,827.44,1,15,Consumer,South,8.7,0
C000689,Treatment,2123.84,6,16,Consumer,East,0.1,0
C000690,Treatment,2980.44,16,69,Consumer,South,7.5,0
C000691,Control,655.37,6,39,Consumer,West,16.8,0
C000692,Treatment,1710.87,1,4,Enterprise,North,10.4,0
C000693,Control,2490.61,4,16,Consumer,South,9.2,0
C000694,Control,2462.93,6,34,SMB,West,6.3,0
C000695,Treatment,3062.08,10,40,Consumer,East,6.8,0
C000696,Treatment,2960.86,7,22,SMB,South,9.6,0
C000697,Treatment,1699.82,2,7,Consumer,South,12.7,0
C000698,Treatment,1962.82,9,7,Consumer,South,2.5,0
C000699,Treatment,1895.07,5,27,SMB,West,4.3,0
C000700,Control,2674.54,5,13,SMB,East,10.4,0
C000701,Control,1353.16,3,8,Consumer,West,9.4,0
C000702,Control,1827.58,4,2,SMB,West,0.6,0
C000703,Control,2488.02,3,5,Consumer,South,7.2,0
C000704,Treatment,2122.5,3,21,Consumer,East,14.9,0
C000705,Control,2156.95,6,15,SMB,East,8.8,0
C000706,Treatment,2481.77,10,42,Enterprise,West,5.0,0
C000707,Treatment,1069.0,6,6,Consumer,East,8.3,0
C000708,Treatment,1902.01,6,10,SMB,North,14.7,0
C000709,Control,859.12,6,12,SMB,West,11.4,0
C000710,Control,1859.35,8,19,Consumer,East,5.7,0
C000711,Treatment,1198.61,2,12,Consumer,West,11.2,0
C000712,Treatment,1779.34,4,9,Consumer,South,7.5,0
C000713,Treatment,1377.52,9,22,Consumer,South,3.5,0
C000714,Treatment,2714.04,6,18,Consumer,East,13.3,0
C000715,Treatment,1263.68,5,30,SMB,West,11.2,0
C000716,Control,506.65,1,14,Consumer,North,4.9,0
C000717,Treatment,3018.55,11,37,Consumer,South,13.1,0
C000718,Control,700.7,2,9,Consumer,West,0.0,0
C000719,Treatment,1081.89,7,27,Consumer,West,8.9,0
C000720,Treatment,987.28,12,32,SMB,North,18.8,0
C000721,Treatment,2166.61,1,2,Consumer,South,18.0,0
C000722,Control,2439.13,10,27,Consumer,South,7.6,1
C000723,Control,2180.08,2,16,Consumer,South,20.9,0
C000724,Treatment,2642.57,9,19,Consumer,North,11.6,1
C000725,Control,2768.41,10,42,Consumer,South,8.1,0
C000726,Control,1542.82,1,17,SMB,East,10.0,1
C000727,Control,2087.91,1,8,SMB,South,7.0,0
C000728,Control,3168.94,4,26,SMB,South,12.6,0
C000729,Control,1644.89,5,15,Consumer,West,7.6,0
C000730,Treatment,1630.16,8,17,SMB,South,10.3,0
C000731,Control,1431.93,6,16,Consumer,West,7.9,0
C000732,Control,1934.28,5,29,Consumer,South,1.6,0
C000733,Control,2218.36,10,22,Consumer,West,6.3,0
C000734,Control,2092.24,5,17,SMB,West,8.6,0
C000735,Control,1839.73,3,21,Consumer,South,8.7,0
C000736,Treatment,1241.15,3,8,SMB,East,12.9,0
C000737,Control,1758.82,7,27,Consumer,East,11.7,0
C000738,Control,1909.76,4,23,SMB,South,7.5,0
C000739,Control,2300.64,13,45,Consumer,West,7.2,0
C000740,Control,1855.25,3,11,SMB,South,10.0,1
C000741,Control,1063.02,1,11,Consumer,South,7.8,0
C000742,Control,1774.7,7,20,SMB,West,7.1,0
C000743,Treatment,1260.59,6,17,Consumer,North,5.5,0
C000744,Control,1140.03,5,8,Consumer,North,7.5,0
C000745,Treatment,1337.59,5,7,Consumer,North,11.5,0
C000746,Control,1679.86,7,36,Consumer,West,4.6,1
C000747,Control,719.8,3,10,Consumer,North,11.4,0
C000748,Control,2304.44,1,14,Consumer,North,21.3,0
C000749,Treatment,1040.39,3,6,Consumer,East,6.8,1
C000750,Treatment,7388.14,15,64,Enterprise,West,8.0,0
C000751,Control,1842.55,3,11,Consumer,South,7.1,0
C000752,Control,1150.49,2,16,SMB,West,10.5,0
C000753,Control,1205.34,6,5,SMB,North,7.7,0
C000754,Control,2116.57,2,19,SMB,East,8.0,0
C000755,Treatment,1322.41,17,53,Consumer,East,2.2,0
C000756,Control,2252.62,1,7,Consumer,South,7.9,0
C000757,Control,1886.09,5,20,Consumer,West,3.8,0
C000758,Treatment,5607.34,1,13,SMB,South,5.7,1
C000759,Control,1913.63,3,18,Consumer,South,14.4,0
C000760,Control,977.24,5,13,Consumer,North,5.1,0
C000761,Treatment,3280.68,4,6,Enterprise,North,7.4,0
C000762,Control,2015.48,5,21,SMB,West,11.6,0
C000763,Control,1819.09,6,30,Consumer,South,7.8,0
C000764,Control,1652.9,11,13,Consumer,West,11.6,0
C000765,Treatment,1261.64,8,36,Consumer,North,16.6,0
C000766,Control,2740.15,17,36,SMB,West,11.1,0
C000767,Control,2802.64,12,30,SMB,West,3.4,1
C000768,Control,1518.94,1,8,Consumer,North,13.4,0
C000769,Control,1230.14,5,25,Enterprise,North,7.5,0
C000770,Treatment,1718.59,11,24,Consumer,West,0.6,0
C000771,Control,767.62,1,9,Consumer,North,3.8,0
C000772,Treatment,921.21,8,12,Consumer,South,8.0,0
C000773,Treatment,927.03,5,18,Consumer,West,12.0,0
C000774,Treatment,1301.46,1,12,Consumer,West,7.3,0
C000775,Control,1235.15,1,16,Consumer,West,10.2,0
C000776,Treatment,3685.42,10,46,Consumer,West,7.0,0
C000777,Treatment,2161.84,2,10,Consumer,South,17.3,0
C000778,Control,3803.46,1,9,Enterprise,West,5.8,0
C000779,Treatment,3665.34,4,34,SMB,South,15.2,0
C000780,Treatment,1218.99,5,18,SMB,West,8.9,0
C000781,Control,1361.75,10,20,SMB,East,10.8,0
C000782,Treatment,743.52,9,15,SMB,South,0.0,0
C000783,Control,1335.44,8,15,Consumer,West,16.2,0
C000784,Treatment,5388.56,4,16,Enterprise,South,4.7,0
C000785,Treatment,1488.71,9,20,Consumer,East,12.1,0
C000786,Control,1123.23,3,30,Consumer,South,6.1,0
C000787,Treatment,1471.23,5,8,SMB,South,2.9,0
C000788,Control,1765.25,8,10,Consumer,South,13.1,0
C000789,Treatment,1446.49,11,35,Consumer,West,6.6,1
C000790,Treatment,3391.71,1,19,SMB,South,8.5,0
C000791,Control,1843.1,1,13,Consumer,East,7.6,0
C000792,Control,1545.86,4,22,Consumer,South,0.8,1
C000793,Control,1473.61,1,12,Enterprise,West,3.5,0
C000794,Control,2866.58,7,33,SMB,West,0.0,0
C000795,Control,1429.56,3,11,SMB,North,4.8,1
C000796,Control,1804.86,3,12,Consumer,South,16.0,0
C000797,Control,2198.51,1,13,SMB,East,14.5,0
C000798,Control,1632.25,10,24,SMB,North,17.6,0
C000799,Treatment,5076.16,8,36,SMB,South,13.4,0
C000800,Treatment,1615.72,2,26,Consumer,South,10.4,0
C000801,Treatment,2580.07,6,30,Consumer,North,15.7,0
C000802,Control,1758.83,1,5,Consumer,West,6.8,0
C000803,Treatment,1944.18,1,5,Enterprise,West,15.8,0
C000804,Treatment,776.92,2,6,Consumer,East,9.3,0
C000805,Control,1600.89,9,17,Consumer,South,9.1,0
C000806,Control,1874.42,3,12,Consumer,West,9.2,1
C000807,Treatment,1143.6,2,6,Consumer,East,15.2,0
C000808,Control,985.6,3,1,Consumer,West,18.3,0
C000809,Treatment,2795.75,5,25,SMB,North,3.3,0
C000810,Treatment,2113.75,6,40,Consumer,North,13.5,0
C000811,Control,1128.21,10,31,Consumer,East,7.9,0
C000812,Control,763.54,5,16,Consumer,West,8.9,0
C000813,Treatment,2067.93,1,20,Consumer,North,9.3,0
C000814,Treatment,1118.43,5,11,Consumer,South,13.5,0
C000815,Control,1134.65,6,17,Consumer,East,3.0,0
C000816,Treatment,2367.2,1,16,Consumer,West,2.9,0
C000817,Treatment,4780.92,1,23,Consumer,West,9.3,0
C000818,Treatment,4503.55,1,10,SMB,West,2.4,1
C000819,Treatment,2098.29,22,63,Consumer,East,9.8,0
C000820,Control,2334.07,10,7,Consumer,West,13.5,0
C000821,Control,897.52,10,20,Consumer,South,10.9,0
C000822,Treatment,1533.81,5,27,Consumer,North,10.7,0
C000823,Control,1040.1,1,7,Consumer,East,5.3,0
C000824,Treatment,941.55,1,4,Consumer,East,16.4,1
C000825,Treatment,1965.6,3,28,Consumer,South,14.8,0
C000826,Control,3529.3,16,63,SMB,South,15.0,1
C000827,Treatment,1090.0,7,3,Consumer,West,11.6,0
C000828,Control,3885.22,13,63,Enterprise,West,4.6,1
C000829,Treatment,1286.58,5,28,Consumer,South,3.2,1
C000830,Control,570.33,2,17,SMB,West,14.4,0
C000831,Treatment,3487.06,7,31,Enterprise,South,6.8,0
C000832,Treatment,2301.06,6,37,Consumer,North,2.7,0
C000833,Control,2224.75,1,15,Consumer,North,0.0,0
C000834,Treatment,1475.19,16,72,Consumer,South,13.8,1
C000835,Treatment,1222.05,11,62,Consumer,North,14.0,0
C000836,Treatment,712.36,2,11,SMB,East,19.0,0
C000837,Treatment,1814.32,6,22,Consumer,West,10.0,0
C000838,Treatment,1458.39,1,7,SMB,South,9.5,0
C000839,Control,1317.67,1,6,SMB,West,0.0,0
C000840,Treatment,1814.17,5,14,Consumer,West,13.8,1
C000841,Control,3006.25,2,21,Consumer,South,8.1,1
C000842,Treatment,1543.23,3,9,SMB,North,8.8,1
C000843,Treatment,2740.06,5,30,Consumer,South,5.3,0
C000844,Control,2333.35,7,22,SMB,East,8.6,0
C000845,Control,2998.11,1,18,Consumer,South,10.5,0
C000846,Treatment,1563.31,1,10,Consumer,East,7.4,1
C000847,Control,984.18,9,11,Consumer,East,2.6,0
C000848,Treatment,1052.51,6,15,Consumer,East,12.7,0
C000849,Control,2596.91,6,11,Consumer,North,11.1,0
C000850,Treatment,4862.7,4,13,SMB,South,7.7,0
C000851,Control,979.16,1,10,Consumer,South,15.4,0
C000852,Control,1215.8,4,24,Enterprise,West,7.9,0
C000853,Treatment,2027.73,1,7,SMB,East,9.9,0
C000854,Treatment,1374.77,6,33,SMB,East,0.0,0
C000855,Control,1323.32,8,12,Enterprise,East,5.3,0
C000856,Control,1593.31,6,25,SMB,South,10.9,1
C000857,Treatment,1244.02,1,18,Consumer,North,7.7,0
C000858,Treatment,736.26,1,6,Consumer,South,11.7,0
C000859,Control,2442.74,9,32,Consumer,North,0.0,0
C000860,Treatment,1839.7,7,49,Consumer,North,11.8,0
C000861,Treatment,2669.67,8,16,SMB,South,8.3,0
C000862,Treatment,949.15,7,4,Consumer,West,15.2,0
C000863,Treatment,2334.01,4,23,SMB,North,8.5,0
C000864,Treatment,1496.85,7,19,Consumer,North,11.7,0
C000865,Control,2871.51,6,9,Enterprise,North,11.6,0
C000866,Treatment,1036.04,2,19,Consumer,South,13.3,0
C000867,Treatment,2971.13,8,41,Consumer,South,10.5,0
C000868,Treatment,3121.43,8,36,Enterprise,North,9.1,0
C000869,Control,1129.16,5,14,Consumer,South,8.1,1
C000870,Control,1933.92,9,14,SMB,West,13.8,0
C000871,Treatment,2468.51,2,9,Consumer,South,7.6,1
C000872,Control,2822.08,1,14,SMB,South,6.5,0
C000873,Treatment,2463.29,1,20,Consumer,South,12.4,0
C000874,Control,2174.0,3,20,SMB,South,14.1,0
C000875,Treatment,1177.23,5,22,Consumer,South,16.0,0
C000876,Treatment,1570.28,9,22,Consumer,South,16.5,0
C000877,Control,1329.72,1,10,Consumer,West,9.9,1
C000878,Control,2466.77,7,31,Consumer,West,12.0,0
C000879,Treatment,1533.93,13,35,SMB,East,18.6,0
C000880,Treatment,2619.17,6,18,Consumer,South,13.7,0
C000881,Control,4782.47,12,72,SMB,South,16.3,0
C000882,Treatment,3041.07,7,24,Consumer,South,13.4,0
C000883,Treatment,1885.77,3,7,Consumer,West,5.6,0
C000884,Control,1919.34,8,15,SMB,North,8.0,0
C000885,Control,1066.59,6,14,Consumer,East,1.8,0
C000886,Control,3313.64,3,4,SMB,South,8.0,0
C000887,Control,3363.13,6,15,Enterprise,South,6.5,0
C000888,Control,955.13,7,30,Consumer,South,6.1,0
C000889,Control,5355.99,6,34,Enterprise,South,8.0,0
C000890,Treatment,1986.55,14,52,Consumer,East,5.2,0
C000891,Control,1729.64,4,25,Consumer,East,3.7,0
C000892,Treatment,5388.41,8,29,SMB,South,13.6,0
C000893,Control,1309.71,6,11,Consumer,North,6.3,0
C000894,Control,1190.12,3,27,Enterprise,West,7.8,0
C000895,Treatment,1897.9,5,23,Consumer,South,14.6,1
C000896,Treatment,1128.35,9,14,Consumer,East,5.6,0
C000897,Control,2513.66,16,53,SMB,South,12.5,1
C000898,Control,920.72,4,7,Consumer,East,3.3,0
C000899,Control,694.13,5,19,Consumer,East,9.6,0
C000900,Treatment,2529.06,9,41,Consumer,North,11.9,0
C000901,Control,3699.01,1,9,SMB,South,6.3,0
C000902,Control,1806.07,4,12,Consumer,South,13.7,1
C000903,Control,1175.49,11,30,Consumer,North,11.4,0
C000904,Control,1486.73,5,30,Consumer,East,10.6,1
C000905,Treatment,8252.11,1,16,Enterprise,South,14.0,0
C000906,Treatment,3709.07,9,22,Enterprise,North,12.9,0
C000907,Control,2549.94,4,19,Enterprise,West,8.9,0
C000908,Control,1004.61,5,32,Consumer,West,2.2,0
