age,tenure_months,orders_last_6m,monthly_spend,support_tickets,late_payments,discount_pct,churn
34,45,9,3846.101260577502,3,1,17.146144971611424,0
41,69,7,2543.469757184517,0,0,3.7080278704316676,0
24,26,7,300.0,2,0,11.855670369377554,0
39,44,8,300.0,1,2,16.612459298121188,0
70,17,2,1876.6395003358232,2,1,8.232548708908261,0
42,27,9,3057.7538531985697,0,2,15.369857372649438,0
24,13,10,4335.420198655157,1,0,2.8871002508523187,0
55,60,8,3765.228340429224,0,1,9.342557847323388,0
72,14,9,1060.186593038732,0,2,10.277416204905112,0
67,15,7,6193.175223827819,1,0,27.555784512524014,0
33,33,4,5617.009863174353,1,0,19.12114770723968,0
43,31,10,3255.3424765080504,0,0,7.599495729201124,0
48,23,8,5120.906296726573,1,0,12.243364475052426,0
32,26,5,1977.1724615746296,3,0,10.077662803839921,0
33,21,12,2939.269229983327,2,0,16.05130474711128,0
31,65,5,300.0,3,1,27.974028553868415,0
74,42,2,2163.6507455406404,0,0,0.0,0
60,66,3,2866.2359409273167,1,1,0.0,0
65,71,10,4891.811685330576,1,1,17.354845036368605,0
64,47,11,4995.2691335280015,4,1,21.734705598594918,0
72,59,7,1404.991922589154,0,0,21.636856306497226,0
24,8,13,1845.8290624915505,0,1,10.567800748497525,0
68,68,10,2845.1364460845825,0,0,15.60835816754393,0
21,35,9,5890.148701047445,0,1,16.652057677974533,0
45,51,5,5189.320105646533,1,1,20.89751820728947,0
51,18,8,4085.390446148302,1,0,20.10581933662132,0
38,7,7,4279.875890105989,3,0,15.328750354826264,0
26,63,10,3703.2987648246954,1,1,29.816391191378635,0
28,32,13,4215.800864828666,2,0,20.509637233879662,0
65,10,9,1957.5765359363577,0,2,5.474268191362102,1
36,47,9,2439.97101309581,1,0,21.257140255883044,0
35,4,10,1963.5160849960898,2,1,16.37082380623405,0
70,32,3,5597.216619180737,2,0,24.515222914546943,0
26,51,6,6597.994444533562,1,1,11.249009401702162,0
70,52,11,3482.6795499209293,2,2,20.519853868513763,0
70,33,10,6374.03772185444,0,0,21.187306284174955,0
52,27,10,4833.014243976369,1,1,24.72504732432609,0
27,60,7,3317.8110199553967,1,1,8.128561138882247,0
26,14,12,300.0,0,3,25.96789705740641,0
34,6,6,7576.492688902161,2,0,0.0,1
50,12,9,5236.304654709832,2,1,2.7060474552480294,0
26,57,8,3370.7314302671266,1,0,12.95046457140295,0
43,34,6,3632.0578318302314,2,0,28.284981056371343,0
24,3,6,6166.355297798398,0,2,16.602621840816173,0
48,12,7,2921.8484283000525,1,0,0.0,0
19,2,7,932.2420585249124,1,2,17.56377710923101,0
58,58,10,6035.195262023198,1,1,11.186022474846496,0
21,33,5,2457.093852687006,4,0,19.658407295871942,0
29,5,9,2697.411893395525,3,2,21.32134085230279,0
27,16,10,441.71925562703973,6,2,16.73287948072354,0
65,44,15,6087.877019238451,0,2,14.276744407684237,0
21,43,10,5141.1549720115645,4,1,23.491076380006934,0
42,59,6,300.0,2,0,19.04230106078522,0
51,2,8,5217.109246082741,2,0,17.495984591194144,0
47,5,7,4815.4904016427345,1,1,11.65640679639946,0
56,3,7,5773.501607046954,3,0,12.165087614241756,0
63,28,8,2464.916481384359,0,0,10.841107395989303,0
40,52,7,300.0,1,1,14.802772853789799,0
65,48,6,2524.891450471141,1,0,12.198711774005776,0
36,15,5,810.4126264096553,0,1,16.717448429518775,0
74,47,8,5505.22210450542,1,0,10.775760820069284,0
46,47,5,300.0,0,1,19.145326628873743,0
59,14,6,2998.686904540464,1,1,9.120719121307959,0
67,54,10,1728.2294196130415,0,1,13.192876621795971,0
63,30,6,2371.667193669637,2,1,15.72546374863391,0
66,5,4,2962.0289001755646,3,2,23.31845252671802,0
48,28,8,4245.245968562754,1,1,6.9852612076537905,0
20,55,10,3539.11414323974,0,1,13.273559424535687,0
46,50,13,3402.193873982242,3,0,26.33536959453508,0
28,20,9,2988.93588297819,1,1,17.180968080620413,0
68,54,11,5815.029100161848,4,2,20.356387930674487,0
31,28,8,4805.308125121066,3,0,0.0,0
30,33,4,2286.7239430842137,1,2,12.698256915770374,1
32,7,8,979.2911919641656,1,1,5.966157093934948,0
54,71,12,3800.992913419956,1,0,9.837672335379693,1
50,60,7,3706.717195664793,3,0,13.673220100015158,0
72,14,8,2067.0617281386976,0,0,16.100429472469713,0
41,40,6,2178.460762688515,2,0,13.410870691254635,0
34,56,8,4229.984512800119,1,2,13.171008926466675,0
20,36,8,7468.149406094847,1,1,16.9241491100208,0
18,15,11,5928.54994466192,2,0,14.289628593314426,0
39,69,10,2056.714405042918,0,0,20.1763500108589,0
70,20,8,3629.191551818259,3,0,10.537396956765456,0
47,24,6,4202.755663674847,2,1,25.108191085111457,0
68,27,10,4546.937470744535,1,0,23.446836591741356,0
23,64,8,6556.353169713874,0,2,7.500521287600889,0
23,36,6,3024.896495746754,0,0,16.972464479766245,0
65,52,5,1893.6253783818354,2,0,22.221027654717563,0
24,64,3,3801.6928729618994,1,1,16.66271258986355,0
20,66,9,1918.6784366336246,0,3,24.007111717152455,0
41,61,5,3614.4765560811443,2,1,19.492527430026648,0
70,65,12,2323.182520699894,2,0,19.069453434724615,0
57,68,8,4774.245290090037,1,0,18.06861193100897,0
23,71,7,5913.602738794853,1,0,25.76242638785471,0
65,46,7,1500.6798750228345,0,0,16.323944135187507,0
66,10,6,1682.4511678678878,0,0,27.944698537264056,1
63,9,4,1681.9724543337145,0,0,22.62057543013919,0
69,57,11,2923.1452748527868,0,1,13.760916644586677,0
31,23,5,5150.0586566850325,2,2,0.0,0
73,58,16,820.0707020787008,3,3,12.34715311708715,0
36,67,8,4029.8609330913605,1,1,5.095213323257099,1
63,46,5,6505.9332576574025,1,1,18.79737645654776,0
51,55,12,1889.5708006304626,2,1,5.016056915247047,0
62,20,5,2346.6252720316597,2,1,13.624189016517255,0
53,31,8,2375.9110723441604,1,1,4.467254396367162,0
54,69,6,6130.168846202045,3,0,13.830614714758342,0
53,58,6,3726.7127593651994,0,0,15.717128473502314,0
62,15,9,5067.963257733748,2,0,4.754053437917891,0
60,67,8,2417.3983201654855,3,1,10.531673105015788,0
25,36,8,5112.716399966166,2,0,0.0,0
65,60,11,3278.25565531996,3,0,14.44547439289489,0
48,38,5,6557.5369976431175,1,0,29.329469104026835,0
36,43,10,5049.26286061157,1,0,18.851163878074736,0
47,12,8,6500.66958404801,1,1,16.98480030325688,0
73,25,8,5481.371315114101,3,2,27.721402061762973,0
66,52,6,1943.404467495093,1,0,14.203530528951692,0
65,60,10,6495.908289349962,0,1,10.466899714988937,0
44,7,10,6482.424939530608,1,1,7.821471154510274,0
62,6,6,1076.3496823491141,0,1,14.750484077629903,0
39,50,5,3381.6481618648518,2,1,11.201415591766938,0
57,32,9,2110.719193123571,1,0,9.608260318930613,0
54,61,8,4181.430520109449,1,0,19.171972407064985,0
32,5,9,3833.4421592222066,1,0,28.40543141064937,0
33,25,8,4427.267382686473,2,1,12.315648899111752,0
21,3,6,2378.172903523139,1,1,10.867217726373145,0
25,51,6,849.1207058283917,1,1,16.000030337237373,0
42,61,9,1420.1466727643765,2,0,18.38364662746055,1
45,12,15,4805.404820933141,2,0,14.840786263879677,0
27,24,10,1997.1467072213857,3,0,14.289558387914814,0
41,61,6,783.0044302519746,0,1,22.707971197512343,0
52,3,6,1943.8852508260666,0,0,14.661632346020317,0
31,68,7,5059.817967251276,1,0,4.587359424826747,0
37,63,12,1867.4883532520876,1,0,19.06400682023332,0
38,11,7,4335.200661346076,2,0,19.6234638289613,0
46,10,11,3525.8443808821635,3,3,11.923601353043466,0
38,50,8,3723.9032273036983,4,0,7.437547104637086,0
60,1,9,4198.080631219332,3,1,2.9042598075993364,0
36,36,9,853.6063638233368,3,1,24.989438082474884,0
42,5,9,3991.1820785498494,3,1,20.751276094807693,0
39,38,11,2785.780032269893,1,0,20.627576265205523,0
28,25,7,2853.6480019100613,1,0,23.693691266035877,0
57,51,9,2619.842756723598,2,1,3.2455313644853163,0
31,63,7,2981.1670085365577,2,0,10.752056898806703,0
34,35,8,4098.016596702082,1,1,12.964448699295003,0
63,46,4,4844.762901529446,0,0,11.758871932993731,0
72,43,10,5058.638974300161,2,0,14.829238967605214,0
56,70,12,9621.822796520122,1,0,9.287966070785444,0
70,17,10,3623.3755414097636,2,0,24.162050279304122,0
66,17,7,5690.766810713916,3,0,6.723039700557816,0
45,27,10,2446.7500174029747,4,0,7.095640651737103,0
61,53,7,1855.85680939241,2,0,6.903005487203792,0
36,62,6,2610.8325256204917,1,0,20.037363340672464,0
44,20,11,1960.357954701285,4,1,12.251923924129608,0
48,8,5,5519.740390584884,1,1,6.172255399071103,1
72,44,3,6678.885648893086,3,2,5.349866650805671,0
66,43,9,4629.2216670676535,0,0,9.217710522020901,0
45,27,10,3451.753250337738,1,0,10.345790331571616,0
55,14,13,3618.83506815593,1,1,11.651213612398227,0
29,61,12,4148.675718840526,1,2,20.15698711711768,0
63,61,8,6685.387492315129,0,0,32.214573434968656,0
49,54,5,5284.881613535402,2,1,14.309609665254847,0
48,42,12,6857.985676260201,0,0,8.907230409522132,0
61,19,11,3054.443576433191,2,1,0.0,0
54,29,13,3262.6930130811656,2,0,4.157553247646472,0
22,5,4,4100.711548160911,0,1,4.171748270383725,0
34,18,7,2015.5225854227565,2,1,11.096524597566582,0
28,32,9,5137.801079693907,1,0,11.472428945527371,0
59,32,7,2449.8418599381025,1,0,15.162016545015721,0
20,6,12,1216.7220132186153,2,2,23.5360219433097,0
29,68,4,7558.2417457889915,2,0,31.050427946829863,1
52,20,9,5906.3212675407885,0,0,13.275995614529466,0
57,37,7,4509.11739371801,3,0,17.204498692565124,0
46,34,7,5116.203634758564,2,2,23.43545699256044,0
67,34,12,4939.569588272785,1,2,8.745527394493351,0
70,60,13,3288.397245282613,0,1,14.20763421149748,0
25,53,7,6610.757696284768,0,0,7.980658601605051,0
72,62,9,6015.346266513674,0,1,24.917882642967797,0
53,27,9,4992.238771906756,0,0,13.051847657524256,0
54,19,8,951.0006799948333,2,0,18.24990240587587,0
23,31,5,1039.2971547636425,1,1,33.90241390835014,0
53,40,8,4475.382227644098,1,1,12.610403391652941,0
59,24,11,5881.121274759676,3,0,15.753069373440898,0
51,33,12,1551.4035970967966,0,4,21.882525718979284,0
22,11,10,5525.378796374686,1,1,25.155374291232793,1
47,42,10,2517.3700334569057,1,1,11.608136792872722,0
71,51,8,4319.133339198603,2,0,18.551280962230244,0
59,38,6,3244.49223640578,1,1,22.013093251181594,0
25,62,4,2796.2386149721538,1,0,20.575386124123316,0
72,71,4,3207.4723144441796,3,1,11.437005817346293,0
72,65,10,4514.762458015182,0,0,12.826968736427876,0
27,7,3,6119.810965764865,1,1,8.339682134014954,0
63,63,10,2521.593334657345,3,1,8.397119130441215,0
41,24,7,2916.2009942107484,0,1,17.36200568704959,0
51,33,8,4541.549534989197,2,0,16.568823625496137,0
43,30,11,4478.578890198053,1,0,0.6679681456695157,0
62,21,6,1812.693139464558,5,1,18.43154875840973,0
74,63,7,300.0,0,0,18.414207314982583,0
63,46,9,1310.2191350616672,3,0,20.5093976107837,0
71,69,8,2519.8223275345294,2,1,10.431156218868718,0
71,68,9,3412.7993861008736,1,0,0.0,0
23,30,3,5094.9855777045605,1,0,28.303260200757833,0
32,52,7,989.5447574283876,1,1,10.763432397389078,0
59,36,7,3117.7541306858293,3,0,0.0,0
51,36,10,6261.542622791994,2,1,16.908362893002018,0
20,53,9,2491.5708417486494,2,0,21.141710090674415,0
23,49,2,5602.2428575521935,1,0,6.556328239566257,0
47,65,5,5096.137179872412,3,0,19.0834916880499,0
53,55,6,5892.8148998587185,1,2,15.707874838923361,0
27,45,7,2352.161764881236,1,0,13.992137889295236,0
27,66,7,3508.136170772906,2,1,9.402224080390276,0
25,8,8,2711.363189491964,2,1,28.349118492016167,1
50,55,8,5770.223954526815,0,0,12.975580388987972,0
18,28,9,3498.8291038714647,2,1,21.800201780283498,0
50,31,5,3502.9833526860543,2,0,9.774355925568766,0
45,56,8,300.0,5,0,22.789474540524647,0
44,20,10,614.3808155991792,2,0,16.25478732065646,0
56,63,6,5367.490293639022,2,1,28.72437437620546,0
47,36,10,5181.592986686473,1,0,9.841363453643227,0
59,25,9,3880.519269510893,0,1,18.752430728335405,0
61,24,12,8510.059622919423,1,0,10.787115888231668,0
70,30,9,3040.5232452884475,1,2,3.4987900636436287,0
63,67,5,4844.199064817303,1,2,7.863953065169141,0
47,8,11,4582.312607153561,1,1,9.472704814585182,0
46,37,12,5379.9557180826,1,2,28.167766443485426,0
31,60,7,4978.237687305922,2,0,12.289961187633974,0
52,34,8,1483.4847352461188,0,1,11.365568642670771,0
25,41,12,1630.0409299958703,2,0,22.279028250272386,0
71,25,10,3364.403411747582,2,1,31.211894159693745,0
66,10,5,4780.53818651314,1,1,22.3123852334277,0
24,46,10,6913.320525721546,4,0,25.443664719223364,0
62,66,6,4837.033172572053,0,0,7.602318461198258,0
24,37,2,2862.1772671623585,4,1,15.449350634122936,0
59,31,5,3215.818300319218,3,1,0.0,0
22,10,6,5104.990346072241,1,1,27.544581894422688,1
45,68,12,2976.974029289192,0,3,17.413130141115772,0
55,62,6,4817.45128011905,2,0,20.924099937062508,0
59,65,7,300.0,0,0,29.178079241832606,0
41,26,10,1463.0921998732483,1,0,8.693808034800163,0
70,45,8,4454.522601625626,2,1,14.613925435575968,1
62,31,10,7406.061435083931,5,0,10.005162090726758,0
29,17,13,2452.382586347214,2,1,22.005537091417743,0
56,15,7,4566.285248439481,1,0,21.25254238498181,0
59,28,5,6078.4777822697215,2,0,19.739736538430034,0
37,40,9,4353.9223631015375,0,0,14.943104548229199,0
60,9,10,3523.296328511489,3,0,18.080754027101687,0
69,50,7,6061.910787683903,3,1,8.639404852229609,0
64,33,10,1349.702339654476,2,0,20.473311533063796,0
61,63,6,300.0,0,0,23.001343420511823,0
54,20,4,1035.12456765945,1,1,10.629753303485185,0
33,4,8,393.7474569454862,2,1,3.609145583012637,0
63,23,6,1939.969777641306,2,0,27.24440875156706,0
38,70,5,3247.715596898668,2,1,26.771821706122864,0
48,23,11,2499.5241085308257,2,1,17.483950787747695,0
35,50,3,300.0,1,0,17.865763408555036,0
35,60,5,3032.009907717172,2,1,6.776258753104676,0
26,21,8,3368.9461482724787,2,2,16.734262744825685,0
72,46,6,4733.069437473288,1,0,9.327109902943327,0
26,15,5,5506.651089857636,2,0,6.952278677235805,0
22,26,12,4707.21755997748,4,1,19.66287457074514,0
71,22,13,300.0,3,0,29.337874524948788,1
49,48,6,2207.9431291249084,0,0,15.259515175509012,0
42,63,8,2569.6082554410623,2,0,5.180548937768176,0
60,18,14,1465.722772819215,1,1,11.659328818532854,0
39,21,5,6344.470152215586,1,0,19.93489071904135,0
25,59,5,2720.1522077564896,1,1,30.930374073615013,0
59,33,9,1681.7607093108809,2,1,0.0,0
28,37,11,4401.925199225877,2,1,10.5940806830521,0
49,51,7,682.281665215362,1,0,12.120571847593984,0
72,10,7,1746.3264944182454,0,0,7.9085767843418,0
71,62,5,4202.305029344558,0,2,16.16734923886954,0
38,26,10,1753.1488954982863,2,2,6.574198712878012,0
62,47,9,6547.3941140533625,2,0,15.093919986747485,0
52,31,10,4578.948552343152,1,3,0.3297993166500941,0
45,54,6,3653.59640890897,0,2,18.623238368206774,0
25,44,9,3992.110531491968,3,3,17.716869651477857,0
39,13,4,956.1415859081299,0,0,24.17517414082014,0
55,14,6,3415.207197148361,1,0,16.494135049177757,0
74,63,0,1265.4170446455564,1,0,9.645607419580276,0
18,37,7,5701.303085630976,1,2,9.47670870170656,0
58,20,8,7260.90394062512,1,0,20.03712722455154,1
66,11,9,1246.6243155965662,0,0,19.592635523119505,0
72,10,8,2581.191711201798,3,1,9.573049325172406,0
42,66,8,3826.5427473309583,1,1,0.0,0
24,70,12,5654.998353191477,1,0,18.311077269715927,0
33,28,9,7138.306625732148,4,0,7.632216057111696,0
66,15,2,3475.4320868889336,1,0,8.982852717790335,0
68,30,11,6144.832808194202,0,0,25.353220977558614,0
54,10,8,3728.4200486857226,1,1,14.570411659443366,0
24,40,7,2793.1691076557613,2,1,19.568945224559524,0
24,45,8,754.5457000906122,2,1,32.17635811494327,0
45,70,6,2265.318915265505,0,2,19.442614268488217,0
51,23,5,3489.837570791147,1,1,22.66712419621773,0
19,15,8,2718.616797189647,2,0,26.9608750586902,1
57,10,6,8398.288843688315,1,0,20.54062158571304,0
49,27,4,4006.72245951191,3,0,24.87822478902304,0
18,43,11,3051.850354826557,0,1,10.117569498230818,0
23,5,13,753.3969348557298,4,1,7.639458538520054,0
43,54,10,2795.3117329298952,0,2,17.556189263494982,0
59,33,13,2472.4049759394616,0,0,5.697289294930949,0
65,57,14,3339.034153791561,0,0,21.113621926860738,0
42,33,11,6932.853475877589,1,1,21.673280424491338,0
34,12,6,4710.4665744056365,1,1,0.0,0
73,2,9,4111.407875763476,1,0,7.705231561462051,0
44,40,7,3033.0270279719684,1,1,13.021892251710122,0
35,39,10,2846.686218534568,4,1,19.71707661379357,0
43,58,7,4071.9506165613057,2,0,21.453582465735437,0
18,63,6,4576.453006680002,1,2,0.0,0
35,12,8,4660.406545395519,2,2,19.93122501128157,0
47,23,5,5074.308482688613,1,0,23.849918127308953,0
70,15,4,5132.2636378479965,0,1,9.11805511484114,0
60,8,7,1089.438845002332,0,0,7.491721595714899,0
62,1,6,4004.5180039997867,2,0,10.786944047061676,0
49,6,5,5623.27403760569,4,1,3.6058042458809734,0
24,38,13,2575.2673939049077,0,0,18.508365679509765,0
40,11,9,2014.1135716286838,1,1,12.335533668702519,0
74,14,6,300.0,1,1,17.797694910383782,1
20,9,14,1839.654461049621,3,0,32.9826614860238,0
68,52,8,3104.8811237683185,2,0,13.391046646359362,0
57,46,4,5521.333303885174,1,1,24.383806869506873,0
34,69,7,868.2455656872976,3,1,15.818691063687044,0
62,8,15,5593.415759473064,1,0,7.4157869075391405,0
65,15,8,3650.3846636495405,3,0,13.522245957918278,0
20,33,7,810.6157480883053,1,0,20.537708896437188,0
24,47,14,4658.242840563677,0,0,24.297344224640653,0
55,10,12,4690.6854582535625,2,2,15.694301727731315,0
74,16,11,3909.3092214692742,1,0,15.727099448615311,0
19,30,3,4251.9822704840135,1,0,20.483895857535497,0
55,2,9,4828.346709804847,1,0,0.0,0
25,29,10,3812.7911337964742,0,1,25.025837470513153,0
55,54,7,5179.499345841669,2,0,17.463666609500326,0
53,38,8,1285.0290682475334,0,0,10.144963616361245,0
23,31,11,4156.798336384696,0,2,16.770844940134065,0
56,35,9,4180.855381849993,0,0,10.006977982954337,0
69,68,12,5468.556579068818,0,0,9.572657910590763,0
67,37,2,4757.854631069549,1,0,14.33745705434819,0
19,38,8,2785.453348762222,2,0,17.34214612358658,0
32,67,11,4579.381128172438,4,0,12.79619564155092,0
31,12,8,2005.875883210138,0,1,26.52390997697777,0
43,7,5,1837.0363622154894,0,1,0.6903406174858393,0
26,32,5,3358.331764788163,2,0,6.357727072880104,0
66,23,2,1703.4922059689284,0,1,3.7586779308773544,0
62,15,12,3051.225445320129,1,0,19.69379503825291,0
64,9,6,4686.642741104953,0,0,10.921558824530761,0
29,63,6,5157.91712630813,1,1,7.887428552176893,0
18,44,7,1585.5368752287006,1,0,10.495163279152703,0
69,50,11,300.0,1,1,7.108588795969787,0
34,9,8,1767.110021716,1,0,13.651724947272946,0
55,25,5,2867.7054150099248,2,3,6.818368094410456,0
69,45,10,7636.599685996294,1,1,19.66429760254701,0
20,38,8,2208.7601998379664,2,0,13.292635259557468,0
18,50,4,6635.639637727072,1,2,13.12632611386417,0
18,48,9,4843.503766462201,0,1,6.672672436848293,0
26,30,9,3399.727797001898,3,1,5.375741310971671,0
20,56,8,3216.91048106416,5,2,10.889935898795134,0
64,19,6,5625.543480304525,0,1,17.07148354294252,0
52,6,11,2483.5003855746168,3,1,13.14644259326756,0
73,65,5,6946.160109851156,1,0,7.985262928769736,0
63,2,7,4579.912897623821,1,1,12.333068350284613,0
72,21,10,2963.961328100405,2,1,18.945630186364262,1
31,9,5,3797.488768349039,1,0,21.1659493137417,0
34,17,11,5543.781437541873,1,1,10.110578769269779,0
66,29,7,6725.075353174541,0,1,22.011797670132264,0
31,10,7,4234.406053058423,3,0,23.514209505825974,1
21,34,12,2678.079571508257,1,2,16.94824693497041,0
56,66,4,3981.4567781673377,0,2,4.6591796868038795,0
63,10,4,1507.7362732692927,0,0,18.314571795374196,0
73,66,9,4878.270490907182,1,0,7.0527873725886545,0
70,30,7,2367.8751603670053,0,0,9.63862138370294,0
24,43,8,2702.057369524328,2,1,22.75317855448742,0
62,32,8,5181.605941865451,2,0,18.939323702312297,0
66,23,8,5108.890011566742,2,0,19.906384548588107,0
57,8,14,1984.7566364981064,3,0,25.074037088145946,0
64,43,15,3975.9117756148225,1,0,9.411923832134011,0
65,66,11,3693.5780506396586,3,2,11.610938779624595,0
43,37,10,2406.247767945805,2,1,27.83820745917822,0
20,43,5,3939.2431890244925,0,1,11.275152104034131,0
44,46,6,3510.3059242064965,4,0,22.7356193629434,0
29,28,9,3083.629893210854,1,0,22.70919980152204,0
24,9,8,5167.383531950177,1,0,20.435869531335573,0
25,36,7,1183.0175307510626,0,1,16.775204278028244,0
57,62,8,2805.2932719208484,0,0,27.836585721626165,0
46,23,9,2449.5215798637573,5,1,18.371125948955786,0
48,62,6,1170.2946767946028,2,0,7.067049762231951,0
60,61,11,3834.2561348014474,0,1,21.061682858361337,0
49,18,7,1948.777968796981,0,0,18.373004910560375,0
53,41,4,2443.0979771436346,3,0,17.003297374323957,0
22,54,10,4709.33267803154,4,0,12.110525175499257,0
66,36,10,677.2613969310914,1,1,14.903172462498008,0
43,50,10,4516.7074075243045,1,0,11.405311812627485,0
26,65,9,6099.794299099794,3,0,10.844031697678265,0
64,45,5,4074.711413415931,2,1,9.861985917573682,0
59,60,7,4942.843064110244,2,1,6.6227977660792146,0
21,57,8,8247.889039028627,2,0,10.9227968835931,0
29,58,7,3959.0294334687483,0,0,11.53416692909014,0
18,61,9,4251.687480753599,4,1,10.2584196169426,0
33,17,8,5416.2433573233775,0,0,29.25004819407214,0
23,2,6,2631.038027127439,2,3,19.881024876968386,0
58,11,8,2212.3614827057595,1,0,28.49869093825074,0
47,18,9,3477.4384812944236,0,1,10.213446493885543,0
73,49,5,2990.9376783262046,1,0,9.701944814598004,0
60,37,5,1327.258585214653,3,0,1.5928720616714358,0
52,34,8,1196.451804972471,3,1,17.06631692382589,0
47,1,7,1037.721550305229,1,2,11.320346059187887,0
